3900	Eukaryota	Fabaceae
3906	Eukaryota	Fabaceae
3915	Eukaryota	Fabaceae
3916	Eukaryota	Fabaceae
3917	Eukaryota	Fabaceae
3981	Eukaryota	Euphorbiaceae
3983	Eukaryota	Euphorbiaceae
3988	Eukaryota	Euphorbiaceae
4023	Eukaryota	Sapindaceae
4024	Eukaryota	Sapindaceae
4045	Eukaryota	Apiaceae
4058	Eukaryota	Apocynaceae
4072	Eukaryota	Solanaceae
4076	Eukaryota	Solanaceae
4081	Eukaryota	Solanaceae
4096	Eukaryota	Solanaceae
4097	Eukaryota	Solanaceae
4109	Eukaryota	Solanaceae
4113	Eukaryota	Solanaceae
4155	Eukaryota	Phrymaceae
4170	Eukaryota	Orobanchaceae
4182	Eukaryota	Pedaliaceae
4212	Eukaryota	Asteraceae
4217	Eukaryota	Asteraceae
4232	Eukaryota	Asteraceae
4236	Eukaryota	Asteraceae
4432	Eukaryota	Nelumbonaceae
4442	Eukaryota	Theaceae
4460	Eukaryota	Araceae
4465	Eukaryota	Acoraceae
4498	Eukaryota	Poaceae
4521	Eukaryota	Poaceae
4529	Eukaryota	Poaceae
4533	Eukaryota	Poaceae
4536	Eukaryota	Poaceae
4537	Eukaryota	Poaceae
4538	Eukaryota	Poaceae
4540	Eukaryota	Poaceae
4555	Eukaryota	Poaceae
4556	Eukaryota	Poaceae
4558	Eukaryota	Poaceae
4565	Eukaryota	Poaceae
4567	Eukaryota	Poaceae
4572	Eukaryota	Poaceae
4577	Eukaryota	Poaceae
4615	Eukaryota	Bromeliaceae
4628	Eukaryota	Cannaceae
4639	Eukaryota	Musaceae
4686	Eukaryota	Asparagaceae
4779	Eukaryota	Peronosporaceae
4781	Eukaryota	Peronosporaceae
4787	Eukaryota	Peronosporaceae
4793	Eukaryota	Peronosporaceae
4795	Eukaryota	Peronosporaceae
4796	Eukaryota	Peronosporaceae
4803	Eukaryota	Pythiaceae
4829	Eukaryota	Cunninghamellaceae
4837	Eukaryota	Phycomycetaceae
4846	Eukaryota	Rhizopodaceae
4868	Eukaryota	Kickxellaceae
4874	Eukaryota	Gigasporaceae
4909	Eukaryota	Pichiaceae
4911	Eukaryota	Saccharomycetaceae
4922	Eukaryota	Pichiaceae
4926	Eukaryota	Pichiaceae
4950	Eukaryota	Saccharomycetaceae
4955	Eukaryota	Saccharomycetaceae
4972	Eukaryota	Bulleribasidiaceae
4999	Eukaryota	Cuniculitremaceae
5005	Eukaryota	Sporidiobolaceae
5007	Eukaryota	Pichiaceae
5025	Eukaryota	Venturiaceae
5046	Eukaryota	Sarocladiaceae
5067	Eukaryota	Aspergillaceae
5074	Eukaryota	Aspergillaceae
5076	Eukaryota	Aspergillaceae
5077	Eukaryota	Aspergillaceae
5078	Eukaryota	Aspergillaceae
5083	Eukaryota	Aspergillaceae
5098	Eukaryota	Aspergillaceae
5128	Eukaryota	Nectriaceae
5142	Eukaryota	Sordariaceae
5173	Eukaryota	Ophiostomataceae
5210	Eukaryota	Filobasidiaceae
5217	Eukaryota	Tremellaceae
5270	Eukaryota	
5286	Eukaryota	Sporidiobolaceae
5288	Eukaryota	Sporidiobolaceae
5321	Eukaryota	Pleurotaceae
5322	Eukaryota	Pleurotaceae
5323	Eukaryota	Pleurotaceae
5353	Eukaryota	Omphalotaceae
5364	Eukaryota	Gloeophyllaceae
5417	Eukaryota	Trichosporonaceae
5418	Eukaryota	Rhynchogastremaceae
5454	Eukaryota	Didymellaceae
5466	Eukaryota	Glomerellaceae
5467	Eukaryota	Glomerellaceae
5477	Eukaryota	Pichiaceae
5481	Eukaryota	Debaryomycetaceae
5486	Eukaryota	Debaryomycetaceae
5499	Eukaryota	Mycosphaerellaceae
5514	Eukaryota	Nectriaceae
5515	Eukaryota	Nectriaceae
5516	Eukaryota	Nectriaceae
5537	Eukaryota	Sporidiobolaceae
5539	Eukaryota	
5580	Eukaryota	Saccotheciaceae
5599	Eukaryota	Pleosporaceae
5627	Eukaryota	Grifolaceae
5643	Eukaryota	Polyporaceae
5660	Eukaryota	Trypanosomatidae
5661	Eukaryota	Trypanosomatidae
5663	Eukaryota	Trypanosomatidae
5664	Eukaryota	Trypanosomatidae
5671	Eukaryota	Trypanosomatidae
5678	Eukaryota	Trypanosomatidae
5679	Eukaryota	Trypanosomatidae
5680	Eukaryota	Trypanosomatidae
5684	Eukaryota	Trypanosomatidae
5689	Eukaryota	Trypanosomatidae
5694	Eukaryota	Trypanosomatidae
5698	Eukaryota	Trypanosomatidae
5742	Eukaryota	Hexamitidae
5762	Eukaryota	Naegleriidae
5763	Eukaryota	Naegleriidae
5786	Eukaryota	Dictyosteliaceae
5801	Eukaryota	Eimeriidae
5802	Eukaryota	Eimeriidae
5804	Eukaryota	Eimeriidae
5811	Eukaryota	Sarcocystidae
5823	Eukaryota	Plasmodiidae
5824	Eukaryota	Plasmodiidae
5843	Eukaryota	Plasmodiidae
5849	Eukaryota	Plasmodiidae
5851	Eukaryota	Plasmodiidae
5854	Eukaryota	Plasmodiidae
5857	Eukaryota	Plasmodiidae
5858	Eukaryota	Plasmodiidae
5865	Eukaryota	Babesiidae
5866	Eukaryota	Babesiidae
5869	Eukaryota	Babesiidae
5871	Eukaryota	Babesiidae
5874	Eukaryota	Theileriidae
5875	Eukaryota	Theileriidae
5886	Eukaryota	Parameciidae
5888	Eukaryota	Parameciidae
